prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,uses software,has valid input,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4775; sequence_match=0.1600,False,0.34,False,top-3 avg score 0.3400 < final_threshold 0.7
ObjectProperty,has output,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2800; levenshtein=0.1176; semantic=0.5063; sequence_match=0.2308,False,0.339,False,top-3 avg score 0.3390 < final_threshold 0.7
ObjectProperty,is encoded in,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.3798; sequence_match=0.1818,False,0.3387,False,top-3 avg score 0.3387 < final_threshold 0.7
ObjectProperty,has function,involves developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3720; levenshtein=0.0588; semantic=0.4999; sequence_match=0.1429,False,0.3382,False,top-3 avg score 0.3382 < final_threshold 0.7
ObjectProperty,has version,implemented in language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3698; levenshtein=0.1429; semantic=0.5005; sequence_match=0.1290,False,0.3377,False,top-3 avg score 0.3377 < final_threshold 0.7
ObjectProperty,has clause,for tool version,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4634; sequence_match=0.0870,False,0.337,False,top-3 avg score 0.3370 < final_threshold 0.7
ObjectProperty,has format specification,develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0455; semantic=0.4664; sequence_match=0.0667,False,0.3368,False,top-3 avg score 0.3368 < final_threshold 0.7
ObjectProperty,is encoded in,creates data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4091; levenshtein=0.0909; semantic=0.4171; sequence_match=0.1818,False,0.336,False,top-3 avg score 0.3360 < final_threshold 0.7
ObjectProperty,is encoded in,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3798; levenshtein=0.0667; semantic=0.4728; sequence_match=0.1538,False,0.3355,False,top-3 avg score 0.3355 < final_threshold 0.7
ObjectProperty,has specified data input,concerns tool,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4246; levenshtein=0.1429; semantic=0.4332; sequence_match=0.1212,False,0.3336,False,top-3 avg score 0.3336 < final_threshold 0.7
ObjectProperty,has input,exports from format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1176; semantic=0.4341; sequence_match=0.1600,False,0.3334,False,top-3 avg score 0.3334 < final_threshold 0.7
ObjectProperty,is software for,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4359; levenshtein=0.0769; semantic=0.4090; sequence_match=0.1538,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.7
ObjectProperty,has function,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3768; levenshtein=0.1333; semantic=0.4626; sequence_match=0.1538,False,0.3311,False,top-3 avg score 0.3311 < final_threshold 0.7
ObjectProperty,is encoded in,exports from format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3720; levenshtein=0.0588; semantic=0.4775; sequence_match=0.1429,False,0.3308,False,top-3 avg score 0.3308 < final_threshold 0.7
ObjectProperty,has license,involves collaborator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4667; levenshtein=0.1000; semantic=0.4235; sequence_match=0.0667,False,0.33,False,top-3 avg score 0.3300 < final_threshold 0.7
ObjectProperty,is developed by,has maintenance status,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4192; levenshtein=0.1500; semantic=0.4206; sequence_match=0.1212,False,0.33,False,top-3 avg score 0.3300 < final_threshold 0.7
ObjectProperty,is developed by,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4415; levenshtein=0.0667; semantic=0.4052; sequence_match=0.1429,False,0.3299,False,top-3 avg score 0.3299 < final_threshold 0.7
ObjectProperty,is software for,available at,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3904; levenshtein=0.0769; semantic=0.4276; sequence_match=0.1667,False,0.3282,False,top-3 avg score 0.3282 < final_threshold 0.7
ObjectProperty,is developed by,uses algorithm instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4076; levenshtein=0.1429; semantic=0.3986; sequence_match=0.1765,False,0.3276,False,top-3 avg score 0.3276 < final_threshold 0.7
ObjectProperty,has interface,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3056; levenshtein=0.0833; semantic=0.5764; sequence_match=0.1000,False,0.3273,False,top-3 avg score 0.3273 < final_threshold 0.7
ObjectProperty,is developed by,concerns tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4353; sequence_match=0.1600,False,0.3259,False,top-3 avg score 0.3259 < final_threshold 0.7
ObjectProperty,has declared status,for tool version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4237; levenshtein=0.1765; semantic=0.3774; sequence_match=0.0645,False,0.3258,False,top-3 avg score 0.3258 < final_threshold 0.7
ObjectProperty,is encoded in,performs task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.0833; semantic=0.4403; sequence_match=0.0870,False,0.3256,False,top-3 avg score 0.3256 < final_threshold 0.7
ObjectProperty,uses software,available from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3803; levenshtein=0.0769; semantic=0.4285; sequence_match=0.1600,False,0.323,False,top-3 avg score 0.3230 < final_threshold 0.7
ObjectProperty,is developed by,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4140; sequence_match=0.1600,False,0.3188,False,top-3 avg score 0.3188 < final_threshold 0.7
ObjectProperty,has clause,provides export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2884; levenshtein=0.1429; semantic=0.4914; sequence_match=0.1739,False,0.3179,False,top-3 avg score 0.3179 < final_threshold 0.7
ObjectProperty,has declared status,runs on,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4085; levenshtein=0.1176; semantic=0.4241; sequence_match=0.0870,False,0.3168,False,top-3 avg score 0.3168 < final_threshold 0.7
ObjectProperty,is developed by,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4310; levenshtein=0.0588; semantic=0.3834; sequence_match=0.1333,False,0.3159,False,top-3 avg score 0.3159 < final_threshold 0.7
ObjectProperty,is alternative format of,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4365; levenshtein=0.0952; semantic=0.3565; sequence_match=0.1481,False,0.3137,False,top-3 avg score 0.3137 < final_threshold 0.7
ObjectProperty,has clause,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3926; levenshtein=0.0667; semantic=0.4625; sequence_match=0.0833,False,0.3128,False,top-3 avg score 0.3128 < final_threshold 0.7
ObjectProperty,has output,implemented in language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2725; levenshtein=0.0952; semantic=0.5082; sequence_match=0.1333,False,0.3047,False,top-3 avg score 0.3047 < final_threshold 0.7
ObjectProperty,has clause,exports from format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3900; levenshtein=0.0588; semantic=0.4462; sequence_match=0.0769,False,0.3044,False,top-3 avg score 0.3044 < final_threshold 0.7
ObjectProperty,implements,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2778; levenshtein=0.0667; semantic=0.4716; sequence_match=0.1600,False,0.3031,False,top-3 avg score 0.3031 < final_threshold 0.7
ObjectProperty,is developed by,has input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3645; levenshtein=0.0714; semantic=0.3947; sequence_match=0.1481,False,0.3024,False,top-3 avg score 0.3024 < final_threshold 0.7
ObjectProperty,is software for,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0769; semantic=0.4313; sequence_match=0.0952,False,0.2759,False,top-3 avg score 0.2759 < final_threshold 0.7
ObjectProperty,has license,exports to format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2778; levenshtein=0.0667; semantic=0.4643; sequence_match=0.0800,False,0.274,False,top-3 avg score 0.2740 < final_threshold 0.7
ObjectProperty,has license,exports from format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2725; levenshtein=0.0588; semantic=0.4568; sequence_match=0.0741,False,0.2678,False,top-3 avg score 0.2678 < final_threshold 0.7
DatatypeProperty,has release date,has release date,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
DatatypeProperty,has website homepage,has homepage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8244; levenshtein=0.6111; semantic=0.9640; sequence_match=0.7586,False,0.849,True,selected
DatatypeProperty,has support URL,has URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8175; levenshtein=0.4615; semantic=0.7421; sequence_match=0.6316,False,0.7304,True,selected
DatatypeProperty,has release date,has creation date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8322; levenshtein=0.6000; semantic=0.6576; sequence_match=0.6897,False,0.7265,False,gold already mapped to 'has release date'
DatatypeProperty,has documentation,has creation date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6857; levenshtein=0.3750; semantic=0.5265; sequence_match=0.6452,False,0.6191,False,top-3 avg score 0.6191 < final_threshold 0.7
DatatypeProperty,has documentation,has homepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6913; levenshtein=0.4375; semantic=0.6355; sequence_match=0.5185,False,0.6151,False,top-3 avg score 0.6151 < final_threshold 0.7
DatatypeProperty,has release date,has URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8111; levenshtein=0.2857; semantic=0.5279; sequence_match=0.5000,False,0.613,False,top-3 avg score 0.6130 < final_threshold 0.7
DatatypeProperty,has documentation,has development activity level,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6877; levenshtein=0.4074; semantic=0.5396; sequence_match=0.5581,False,0.5952,False,top-3 avg score 0.5952 < final_threshold 0.7
DatatypeProperty,has download location,has creation date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6310; levenshtein=0.3158; semantic=0.4971; sequence_match=0.5294,False,0.5525,False,top-3 avg score 0.5525 < final_threshold 0.7
DatatypeProperty,has release date,has development activity level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6704; levenshtein=0.3333; semantic=0.5335; sequence_match=0.4390,False,0.5476,False,top-3 avg score 0.5476 < final_threshold 0.7
DatatypeProperty,has website homepage,has release date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6899; levenshtein=0.4444; semantic=0.5082; sequence_match=0.4375,False,0.5475,False,top-3 avg score 0.5475 < final_threshold 0.7
DatatypeProperty,has documentation,has URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.2500; semantic=0.6101; sequence_match=0.3636,False,0.5375,False,top-3 avg score 0.5375 < final_threshold 0.7
DatatypeProperty,has website homepage,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6394; levenshtein=0.3333; semantic=0.5090; sequence_match=0.4571,False,0.5352,False,top-3 avg score 0.5352 < final_threshold 0.7
DatatypeProperty,has release date,has homepage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6025; levenshtein=0.4286; semantic=0.5476; sequence_match=0.4000,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
DatatypeProperty,has website homepage,has creation date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6259; levenshtein=0.3889; semantic=0.5111; sequence_match=0.4242,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.7
DatatypeProperty,has release date,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5973; levenshtein=0.3529; semantic=0.5122; sequence_match=0.4516,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.7
DatatypeProperty,has download location,has URL,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6257; levenshtein=0.2105; semantic=0.6061; sequence_match=0.3200,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
DatatypeProperty,has release date,is free,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.2143; semantic=0.4943; sequence_match=0.4000,False,0.515,False,top-3 avg score 0.5150 < final_threshold 0.7
DatatypeProperty,has documentation,is open source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5784; levenshtein=0.2500; semantic=0.5919; sequence_match=0.3571,False,0.5091,False,top-3 avg score 0.5091 < final_threshold 0.7
DatatypeProperty,has download location,has release date,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6225; levenshtein=0.3684; semantic=0.5108; sequence_match=0.3636,False,0.5006,False,top-3 avg score 0.5006 < final_threshold 0.7
DatatypeProperty,has website homepage,has URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.6790; sequence_match=0.2500,False,0.4948,False,top-3 avg score 0.4948 < final_threshold 0.7
DatatypeProperty,has download location,has development activity level,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6087; levenshtein=0.3333; semantic=0.4199; sequence_match=0.4348,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
DatatypeProperty,has documentation,has permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5212; levenshtein=0.1765; semantic=0.5730; sequence_match=0.3636,False,0.486,False,top-3 avg score 0.4860 < final_threshold 0.7
DatatypeProperty,has support URL,is open source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5427; levenshtein=0.2308; semantic=0.5149; sequence_match=0.4000,False,0.4859,False,top-3 avg score 0.4859 < final_threshold 0.7
DatatypeProperty,has support URL,has homepage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.5763; sequence_match=0.3333,False,0.4853,False,top-3 avg score 0.4853 < final_threshold 0.7
DatatypeProperty,has website homepage,has development activity level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6320; levenshtein=0.2593; semantic=0.4684; sequence_match=0.3556,False,0.4853,False,top-3 avg score 0.4853 < final_threshold 0.7
DatatypeProperty,has documentation,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5506; levenshtein=0.3125; semantic=0.4906; sequence_match=0.4000,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.7
DatatypeProperty,has download location,has homepage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5726; levenshtein=0.2632; semantic=0.5320; sequence_match=0.3333,False,0.4793,False,top-3 avg score 0.4793 < final_threshold 0.7
DatatypeProperty,has download location,is open source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5599; levenshtein=0.2105; semantic=0.5116; sequence_match=0.3226,False,0.4647,False,top-3 avg score 0.4647 < final_threshold 0.7
DatatypeProperty,has support URL,has creation date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5650; levenshtein=0.2667; semantic=0.4640; sequence_match=0.3571,False,0.462,False,top-3 avg score 0.4620 < final_threshold 0.7
DatatypeProperty,has support URL,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5745; levenshtein=0.2143; semantic=0.4401; sequence_match=0.3704,False,0.4617,False,top-3 avg score 0.4617 < final_threshold 0.7
DatatypeProperty,has support URL,has permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5493; levenshtein=0.1765; semantic=0.5139; sequence_match=0.2667,False,0.4433,False,top-3 avg score 0.4433 < final_threshold 0.7
DatatypeProperty,has support URL,has development activity level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5516; levenshtein=0.2222; semantic=0.4600; sequence_match=0.3000,False,0.4372,False,top-3 avg score 0.4372 < final_threshold 0.7
DatatypeProperty,has website homepage,is free,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.1667; semantic=0.4999; sequence_match=0.2500,False,0.4321,False,top-3 avg score 0.4321 < final_threshold 0.7
DatatypeProperty,has documentation,is free,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.5961; sequence_match=0.1818,False,0.4213,False,top-3 avg score 0.4213 < final_threshold 0.7
DatatypeProperty,has release date,is open source,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4579; levenshtein=0.2857; semantic=0.4813; sequence_match=0.2308,False,0.4083,False,top-3 avg score 0.4083 < final_threshold 0.7
DatatypeProperty,has support URL,is free,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.5001; sequence_match=0.2105,False,0.4021,False,top-3 avg score 0.4021 < final_threshold 0.7
DatatypeProperty,has website homepage,is open source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.2222; semantic=0.4520; sequence_match=0.2667,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
DatatypeProperty,has download location,has permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4524; levenshtein=0.1579; semantic=0.4648; sequence_match=0.2222,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.7
