gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
Maintained,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.1000; semantic=0.4582; sequence_match=0.1111,False,0.3259,False,top-3 avg score 0.3259 < final_threshold 0.6
web service,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3698; levenshtein=0.0952; semantic=0.4766; sequence_match=0.1290,False,0.3252,False,top-3 avg score 0.3252 < final_threshold 0.6
Purchase cost,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.3638; sequence_match=0.1667,False,0.325,False,top-3 avg score 0.3250 < final_threshold 0.6
programming language,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4258; levenshtein=0.1053; semantic=0.4230; sequence_match=0.1250,False,0.3246,False,top-3 avg score 0.3246 < final_threshold 0.6
Open source software license,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4561; levenshtein=0.1200; semantic=0.3595; sequence_match=0.1579,False,0.3245,False,top-3 avg score 0.3245 < final_threshold 0.6
GIF,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.0909; semantic=0.3782; sequence_match=0.1429,False,0.3235,False,top-3 avg score 0.3235 < final_threshold 0.6
PROcess,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.0000; semantic=0.4355; sequence_match=0.1176,False,0.3225,False,top-3 avg score 0.3225 < final_threshold 0.6
Not Free,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2970; levenshtein=0.1053; semantic=0.5126; sequence_match=0.1538,False,0.3211,False,top-3 avg score 0.3211 < final_threshold 0.6
Development status,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3725; levenshtein=0.0588; semantic=0.4947; sequence_match=0.0952,False,0.3208,False,top-3 avg score 0.3208 < final_threshold 0.6
software developer role,TXT File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4811; levenshtein=0.1905; semantic=0.2903; sequence_match=0.1765,False,0.3206,False,top-3 avg score 0.3206 < final_threshold 0.6
.csv,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4573; levenshtein=0.0385; semantic=0.4346; sequence_match=0.0690,False,0.3203,False,top-3 avg score 0.3203 < final_threshold 0.6
Not Free,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.6137; sequence_match=0.2000,False,0.3189,False,top-3 avg score 0.3189 < final_threshold 0.6
data item,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0000; semantic=0.4536; sequence_match=0.1000,False,0.3188,False,top-3 avg score 0.3188 < final_threshold 0.6
software,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3167; levenshtein=0.0000; semantic=0.5270; sequence_match=0.1111,False,0.3183,False,top-3 avg score 0.3183 < final_threshold 0.6
function,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.6500; sequence_match=0.1667,False,0.3139,False,top-3 avg score 0.3139 < final_threshold 0.6
Development status,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1176; semantic=0.5380; sequence_match=0.2857,False,0.3138,False,top-3 avg score 0.3138 < final_threshold 0.6
web service,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3991; levenshtein=0.0769; semantic=0.3586; sequence_match=0.1739,False,0.3106,False,top-3 avg score 0.3106 < final_threshold 0.6
web service,API,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.6663; sequence_match=0.1538,False,0.3067,False,top-3 avg score 0.3067 < final_threshold 0.6
plain text file format,Tool,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3684; levenshtein=0.1053; semantic=0.4433; sequence_match=0.0870,False,0.3057,False,top-3 avg score 0.3057 < final_threshold 0.6
software developer role,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3698; levenshtein=0.0952; semantic=0.4159; sequence_match=0.1290,False,0.3049,False,top-3 avg score 0.3049 < final_threshold 0.6
Free,Export Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3750; levenshtein=0.0625; semantic=0.4389; sequence_match=0.1000,False,0.3046,False,top-3 avg score 0.3046 < final_threshold 0.6
Open source software license,XML Editing,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3622; levenshtein=0.1600; semantic=0.3907; sequence_match=0.1143,False,0.3043,False,top-3 avg score 0.3043 < final_threshold 0.6
Not Free,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.0000; semantic=0.4656; sequence_match=0.1176,False,0.3039,False,top-3 avg score 0.3039 < final_threshold 0.6
text editing,CSV File Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4277; sequence_match=0.0833,False,0.3004,False,top-3 avg score 0.3004 < final_threshold 0.6
PROcess,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.0769; semantic=0.3574; sequence_match=0.1000,False,0.2998,False,top-3 avg score 0.2998 < final_threshold 0.6
plain text file format,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3684; levenshtein=0.0526; semantic=0.4322; sequence_match=0.0870,False,0.2959,False,top-3 avg score 0.2959 < final_threshold 0.6
XML,Tutorial,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5789; sequence_match=0.1818,False,0.2952,False,top-3 avg score 0.2952 < final_threshold 0.6
GIF,API,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5438; sequence_match=0.3333,False,0.2924,False,top-3 avg score 0.2924 < final_threshold 0.6
PROcess,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.5503; sequence_match=0.1818,False,0.2917,False,top-3 avg score 0.2917 < final_threshold 0.6
XML,Data Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.6208; sequence_match=0.1538,False,0.2915,False,top-3 avg score 0.2915 < final_threshold 0.6
GIF,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5412; sequence_match=0.3333,False,0.2915,False,top-3 avg score 0.2915 < final_threshold 0.6
software,API,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5665; sequence_match=0.1818,False,0.2911,False,top-3 avg score 0.2911 < final_threshold 0.6
GIF,Tutorial,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5607; sequence_match=0.1818,False,0.2892,False,top-3 avg score 0.2892 < final_threshold 0.6
XML,FOSS Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5606; sequence_match=0.1818,False,0.2891,False,top-3 avg score 0.2891 < final_threshold 0.6
Source code available,API,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.5732; sequence_match=0.1818,False,0.2868,False,top-3 avg score 0.2868 < final_threshold 0.6
PROcess,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.3518; sequence_match=0.1000,False,0.2861,False,top-3 avg score 0.2861 < final_threshold 0.6
GIF,Version,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.4915; sequence_match=0.2000,False,0.2781,False,top-3 avg score 0.2781 < final_threshold 0.6
XML,Open Data Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.6299; sequence_match=0.1176,False,0.273,False,top-3 avg score 0.2730 < final_threshold 0.6
.csv,Modification,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.5677; sequence_match=0.1333,False,0.2615,False,top-3 avg score 0.2615 < final_threshold 0.6
licence,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5856; sequence_match=0.1818,False,0.2558,False,top-3 avg score 0.2558 < final_threshold 0.6
file rendering,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.5463; sequence_match=0.1176,False,0.247,False,top-3 avg score 0.2470 < final_threshold 0.6
GIF,Documentation,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.5351; sequence_match=0.1250,False,0.2457,False,top-3 avg score 0.2457 < final_threshold 0.6
XML,Proprietary Data Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0476; semantic=0.5927; sequence_match=0.0833,False,0.2412,False,top-3 avg score 0.2412 < final_threshold 0.6
.csv,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6839; sequence_match=0.0000,False,0.228,False,top-3 avg score 0.2280 < final_threshold 0.6
Development status,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0588; semantic=0.5159; sequence_match=0.1000,False,0.2249,False,top-3 avg score 0.2249 < final_threshold 0.6
Purchase cost,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4650; sequence_match=0.1250,False,0.2244,False,top-3 avg score 0.2244 < final_threshold 0.6
Source code available,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0526; semantic=0.5245; sequence_match=0.0909,False,0.2227,False,top-3 avg score 0.2227 < final_threshold 0.6
XML,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6539; sequence_match=0.0000,False,0.218,False,top-3 avg score 0.2180 < final_threshold 0.6
XML,API,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6528; sequence_match=0.0000,False,0.2176,False,top-3 avg score 0.2176 < final_threshold 0.6
Open source software license,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0800; semantic=0.4241; sequence_match=0.1429,False,0.2157,False,top-3 avg score 0.2157 < final_threshold 0.6
licence,Tutorial,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5136; sequence_match=0.1333,False,0.2156,False,top-3 avg score 0.2156 < final_threshold 0.6
XML,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6362; sequence_match=0.0000,False,0.2121,False,top-3 avg score 0.2121 < final_threshold 0.6
.csv,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6297; sequence_match=0.0000,False,0.2099,False,top-3 avg score 0.2099 < final_threshold 0.6
licence,FOSS Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4921; sequence_match=0.1333,False,0.2085,False,top-3 avg score 0.2085 < final_threshold 0.6
GIF,Desktop Application,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0556; semantic=0.4695; sequence_match=0.0952,False,0.2068,False,top-3 avg score 0.2068 < final_threshold 0.6
.csv,Data Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6138; sequence_match=0.0000,False,0.2046,False,top-3 avg score 0.2046 < final_threshold 0.6
.csv,Open Data Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6124; sequence_match=0.0000,False,0.2041,False,top-3 avg score 0.2041 < final_threshold 0.6
GIF,Export Capability,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0625; semantic=0.4440; sequence_match=0.1053,False,0.2039,False,top-3 avg score 0.2039 < final_threshold 0.6
.csv,Proprietary Data Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6106; sequence_match=0.0000,False,0.2035,False,top-3 avg score 0.2035 < final_threshold 0.6
licence,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6025; sequence_match=0.0000,False,0.2008,False,top-3 avg score 0.2008 < final_threshold 0.6
.csv,Programming Language,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6009; sequence_match=0.0000,False,0.2003,False,top-3 avg score 0.2003 < final_threshold 0.6
XML,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5989; sequence_match=0.0000,False,0.1996,False,top-3 avg score 0.1996 < final_threshold 0.6
.csv,API,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5962; sequence_match=0.0000,False,0.1987,False,top-3 avg score 0.1987 < final_threshold 0.6
.csv,Algorithm,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5920; sequence_match=0.0000,False,0.1973,False,top-3 avg score 0.1973 < final_threshold 0.6
Not Free,API,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5857; sequence_match=0.0000,False,0.1952,False,top-3 avg score 0.1952 < final_threshold 0.6
XML,Feature,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5814; sequence_match=0.0000,False,0.1938,False,top-3 avg score 0.1938 < final_threshold 0.6
XML,Version,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5807; sequence_match=0.0000,False,0.1936,False,top-3 avg score 0.1936 < final_threshold 0.6
Free,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5802; sequence_match=0.0000,False,0.1934,False,top-3 avg score 0.1934 < final_threshold 0.6
version number,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5738; sequence_match=0.0000,False,0.1913,False,top-3 avg score 0.1913 < final_threshold 0.6
GIF,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5738; sequence_match=0.0000,False,0.1913,False,top-3 avg score 0.1913 < final_threshold 0.6
GIF,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5732; sequence_match=0.0000,False,0.1911,False,top-3 avg score 0.1911 < final_threshold 0.6
web service,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5732; sequence_match=0.0000,False,0.1911,False,top-3 avg score 0.1911 < final_threshold 0.6
version number,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5707; sequence_match=0.0000,False,0.1902,False,top-3 avg score 0.1902 < final_threshold 0.6
.csv,TXT File Format,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5671; sequence_match=0.0000,False,0.189,False,top-3 avg score 0.1890 < final_threshold 0.6
web service,Tool,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5666; sequence_match=0.0000,False,0.1889,False,top-3 avg score 0.1889 < final_threshold 0.6
PROcess,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5641; sequence_match=0.0000,False,0.188,False,top-3 avg score 0.1880 < final_threshold 0.6
.csv,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5606; sequence_match=0.0000,False,0.1869,False,top-3 avg score 0.1869 < final_threshold 0.6
Free,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5605; sequence_match=0.0000,False,0.1868,False,top-3 avg score 0.1868 < final_threshold 0.6
.csv,Platform,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5570; sequence_match=0.0000,False,0.1857,False,top-3 avg score 0.1857 < final_threshold 0.6
web service,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5539; sequence_match=0.0000,False,0.1846,False,top-3 avg score 0.1846 < final_threshold 0.6
licence,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5538; sequence_match=0.0000,False,0.1846,False,top-3 avg score 0.1846 < final_threshold 0.6
licence,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5482; sequence_match=0.0000,False,0.1827,False,top-3 avg score 0.1827 < final_threshold 0.6
file rendering,Task,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5463; sequence_match=0.0000,False,0.1821,False,top-3 avg score 0.1821 < final_threshold 0.6
XML,Software Source,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5447; sequence_match=0.0000,False,0.1816,False,top-3 avg score 0.1816 < final_threshold 0.6
Free,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5421; sequence_match=0.0000,False,0.1807,False,top-3 avg score 0.1807 < final_threshold 0.6
.csv,XML Editing,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5387; sequence_match=0.0000,False,0.1796,False,top-3 avg score 0.1796 < final_threshold 0.6
Free,API,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5344; sequence_match=0.0000,False,0.1781,False,top-3 avg score 0.1781 < final_threshold 0.6
XML,GIF Rendering,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5335; sequence_match=0.0000,False,0.1778,False,top-3 avg score 0.1778 < final_threshold 0.6
GIF,Data,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5332; sequence_match=0.0000,False,0.1777,False,top-3 avg score 0.1777 < final_threshold 0.6
PROcess,FAQ,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5325; sequence_match=0.0000,False,0.1775,False,top-3 avg score 0.1775 < final_threshold 0.6
