prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,Only One,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4960; levenshtein=0.1667; semantic=0.3054; sequence_match=0.1935,False,0.3317,False,top-3 avg score 0.3317 < final_threshold 0.7
ObjectProperty,andSequence,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4874; levenshtein=0.1667; semantic=0.3361; sequence_match=0.1714,False,0.3316,False,top-3 avg score 0.3316 < final_threshold 0.7
ObjectProperty,hasPolicy,is exclusive with,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4037; levenshtein=0.1333; semantic=0.4577; sequence_match=0.0833,False,0.3316,False,top-3 avg score 0.3316 < final_threshold 0.7
ObjectProperty,consequence,part of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.4551; sequence_match=0.1176,False,0.3306,False,top-3 avg score 0.3306 < final_threshold 0.7
ObjectProperty,partOf,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.4551; sequence_match=0.1176,False,0.3306,False,top-3 avg score 0.3306 < final_threshold 0.7
ObjectProperty,Only One,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.3017; sequence_match=0.2759,False,0.3294,False,top-3 avg score 0.3294 < final_threshold 0.7
ObjectProperty,function,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5289; sequence_match=0.1250,False,0.3291,False,top-3 avg score 0.3291 < final_threshold 0.7
ObjectProperty,target,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.4221; sequence_match=0.1333,False,0.3287,False,top-3 avg score 0.3287 < final_threshold 0.7
ObjectProperty,prohibition,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4751; sequence_match=0.1053,False,0.3285,False,top-3 avg score 0.3285 < final_threshold 0.7
ObjectProperty,Only One,part of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.3944; sequence_match=0.1538,False,0.3282,False,top-3 avg score 0.3282 < final_threshold 0.7
ObjectProperty,consequence,is assigner of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3965; levenshtein=0.1667; semantic=0.4207; sequence_match=0.0870,False,0.3279,False,top-3 avg score 0.3279 < final_threshold 0.7
ObjectProperty,obligation,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.0000; semantic=0.5370; sequence_match=0.1176,False,0.3277,False,top-3 avg score 0.3277 < final_threshold 0.7
ObjectProperty,implies,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.4507; sequence_match=0.1176,False,0.3275,False,top-3 avg score 0.3275 < final_threshold 0.7
ObjectProperty,consequence,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4972; sequence_match=0.0870,False,0.3269,False,top-3 avg score 0.3269 < final_threshold 0.7
ObjectProperty,consequence,has operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.3941; sequence_match=0.1818,False,0.3267,False,top-3 avg score 0.3267 < final_threshold 0.7
ObjectProperty,target,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0667; semantic=0.4725; sequence_match=0.0952,False,0.3263,False,top-3 avg score 0.3263 < final_threshold 0.7
ObjectProperty,remedy,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4392; sequence_match=0.1176,False,0.3253,False,top-3 avg score 0.3253 < final_threshold 0.7
ObjectProperty,operand,is directly linked policy of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4960; levenshtein=0.1250; semantic=0.3547; sequence_match=0.0645,False,0.3252,False,top-3 avg score 0.3252 < final_threshold 0.7
ObjectProperty,Only One,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.3846; sequence_match=0.1053,False,0.3247,False,top-3 avg score 0.3247 < final_threshold 0.7
ObjectProperty,and,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4653; levenshtein=0.0625; semantic=0.4030; sequence_match=0.1053,False,0.3245,False,top-3 avg score 0.3245 < final_threshold 0.7
ObjectProperty,remedy,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.4166; sequence_match=0.2222,False,0.324,False,top-3 avg score 0.3240 < final_threshold 0.7
ObjectProperty,conflict,is assigner of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3056; levenshtein=0.0833; semantic=0.4660; sequence_match=0.2000,False,0.3238,False,top-3 avg score 0.3238 < final_threshold 0.7
ObjectProperty,conflict,assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5125; sequence_match=0.1250,False,0.3236,False,top-3 avg score 0.3236 < final_threshold 0.7
ObjectProperty,duty,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.0556; semantic=0.4430; sequence_match=0.0909,False,0.323,False,top-3 avg score 0.3230 < final_threshold 0.7
ObjectProperty,conflict,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5079; sequence_match=0.1250,False,0.3221,False,top-3 avg score 0.3221 < final_threshold 0.7
ObjectProperty,operand,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4177; levenshtein=0.0909; semantic=0.4093; sequence_match=0.1379,False,0.3217,False,top-3 avg score 0.3217 < final_threshold 0.7
ObjectProperty,function,assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5040; sequence_match=0.1250,False,0.3208,False,top-3 avg score 0.3208 < final_threshold 0.7
ObjectProperty,obligation,is inherited by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.0769; semantic=0.4755; sequence_match=0.0870,False,0.3205,False,top-3 avg score 0.3205 < final_threshold 0.7
ObjectProperty,operator,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.3641; sequence_match=0.1250,False,0.3205,False,top-3 avg score 0.3205 < final_threshold 0.7
ObjectProperty,leftOperand,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2828; levenshtein=0.0000; semantic=0.5029; sequence_match=0.1739,False,0.3199,False,top-3 avg score 0.3199 < final_threshold 0.7
ObjectProperty,conflict,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3056; levenshtein=0.0833; semantic=0.4523; sequence_match=0.2000,False,0.3193,False,top-3 avg score 0.3193 < final_threshold 0.7
ObjectProperty,operand,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4032; levenshtein=0.0667; semantic=0.4635; sequence_match=0.0909,False,0.3192,False,top-3 avg score 0.3192 < final_threshold 0.7
ObjectProperty,and,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.3593; sequence_match=0.1739,False,0.3185,False,top-3 avg score 0.3185 < final_threshold 0.7
ObjectProperty,or,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.0417; semantic=0.3588; sequence_match=0.0769,False,0.3165,False,top-3 avg score 0.3165 < final_threshold 0.7
ObjectProperty,remedy,is assigner of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4218; sequence_match=0.1111,False,0.3165,False,top-3 avg score 0.3165 < final_threshold 0.7
ObjectProperty,or,has part,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.5769; sequence_match=0.2222,False,0.314,False,top-3 avg score 0.3140 < final_threshold 0.7
ObjectProperty,action,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3222; levenshtein=0.1333; semantic=0.4224; sequence_match=0.1905,False,0.3117,False,top-3 avg score 0.3117 < final_threshold 0.7
ObjectProperty,consequence,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3384; levenshtein=0.0909; semantic=0.4770; sequence_match=0.1176,False,0.311,False,top-3 avg score 0.3110 < final_threshold 0.7
ObjectProperty,remedy,conflict strategy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1875; semantic=0.4695; sequence_match=0.2727,False,0.3099,False,top-3 avg score 0.3099 < final_threshold 0.7
ObjectProperty,duty,has rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.6041; sequence_match=0.1818,False,0.3096,False,top-3 avg score 0.3096 < final_threshold 0.7
ObjectProperty,remedy,operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3444; levenshtein=0.1000; semantic=0.4487; sequence_match=0.1250,False,0.3061,False,top-3 avg score 0.3061 < final_threshold 0.7
ObjectProperty,duty,is activated on failure of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3636; levenshtein=0.0909; semantic=0.4005; sequence_match=0.1538,False,0.306,False,top-3 avg score 0.3060 < final_threshold 0.7
ObjectProperty,duty,is inherited by,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1538; semantic=0.5153; sequence_match=0.2353,False,0.3015,False,top-3 avg score 0.3015 < final_threshold 0.7
ObjectProperty,Only One,is target of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.1000; semantic=0.4301; sequence_match=0.1176,False,0.2921,False,top-3 avg score 0.2921 < final_threshold 0.7
ObjectProperty,and,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.3000; sequence_match=0.1481,False,0.2883,False,top-3 avg score 0.2883 < final_threshold 0.7
ObjectProperty,or,assigner,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5376; sequence_match=0.2000,False,0.2875,False,top-3 avg score 0.2875 < final_threshold 0.7
ObjectProperty,failure,remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5320; sequence_match=0.3077,False,0.2799,False,top-3 avg score 0.2799 < final_threshold 0.7
ObjectProperty,andSequence,operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2939; levenshtein=0.0000; semantic=0.4379; sequence_match=0.0952,False,0.2757,False,top-3 avg score 0.2757 < final_threshold 0.7
ObjectProperty,remedy,has role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4931; sequence_match=0.3077,False,0.2669,False,top-3 avg score 0.2669 < final_threshold 0.7
ObjectProperty,duty,has operator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5693; sequence_match=0.1333,False,0.2645,False,top-3 avg score 0.2645 < final_threshold 0.7
ObjectProperty,remedy,has rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4730; sequence_match=0.3077,False,0.2602,False,top-3 avg score 0.2602 < final_threshold 0.7
ObjectProperty,or,activates on failure,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.4669; sequence_match=0.2000,False,0.2593,False,top-3 avg score 0.2593 < final_threshold 0.7
ObjectProperty,duty,consequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5523; sequence_match=0.1333,False,0.2589,False,top-3 avg score 0.2589 < final_threshold 0.7
ObjectProperty,operator,assignee,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6412; sequence_match=0.1250,False,0.2554,False,top-3 avg score 0.2554 < final_threshold 0.7
ObjectProperty,duty,has part,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5639; sequence_match=0.1818,False,0.2486,False,top-3 avg score 0.2486 < final_threshold 0.7
ObjectProperty,duty,is consequence of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0667; semantic=0.5414; sequence_match=0.1053,False,0.2378,False,top-3 avg score 0.2378 < final_threshold 0.7
ObjectProperty,conflict,is remedy of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4898; sequence_match=0.2222,False,0.2373,False,top-3 avg score 0.2373 < final_threshold 0.7
ObjectProperty,or,is assigner of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4846; sequence_match=0.1429,False,0.2369,False,top-3 avg score 0.2369 < final_threshold 0.7
ObjectProperty,or,is assignee of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4702; sequence_match=0.1429,False,0.2321,False,top-3 avg score 0.2321 < final_threshold 0.7
ObjectProperty,constraint,remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5575; sequence_match=0.1250,False,0.2275,False,top-3 avg score 0.2275 < final_threshold 0.7
ObjectProperty,remedy,has part,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5189; sequence_match=0.1538,False,0.2243,False,top-3 avg score 0.2243 < final_threshold 0.7
ObjectProperty,or,is activated on failure of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.3913; sequence_match=0.1667,False,0.2163,False,top-3 avg score 0.2163 < final_threshold 0.7
ObjectProperty,remedy,has constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5302; sequence_match=0.1053,False,0.2118,False,top-3 avg score 0.2118 < final_threshold 0.7
ObjectProperty,partOf,exclusive with,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5191; sequence_match=0.1053,False,0.2081,False,top-3 avg score 0.2081 < final_threshold 0.7
ObjectProperty,duty,assignee,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6243; sequence_match=0.0000,False,0.2081,False,top-3 avg score 0.2081 < final_threshold 0.7
ObjectProperty,duty,is assigner of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6186; sequence_match=0.0000,False,0.2062,False,top-3 avg score 0.2062 < final_threshold 0.7
ObjectProperty,duty,has role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6016; sequence_match=0.0000,False,0.2005,False,top-3 avg score 0.2005 < final_threshold 0.7
ObjectProperty,duty,assigner,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5899; sequence_match=0.0000,False,0.1966,False,top-3 avg score 0.1966 < final_threshold 0.7
ObjectProperty,partOf,is exclusive with,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4732; sequence_match=0.0952,False,0.1895,False,top-3 avg score 0.1895 < final_threshold 0.7
ObjectProperty,or,exclusive with,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5626; sequence_match=0.0000,False,0.1875,False,top-3 avg score 0.1875 < final_threshold 0.7
ObjectProperty,duty,is assignee of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5575; sequence_match=0.0000,False,0.1858,False,top-3 avg score 0.1858 < final_threshold 0.7
ObjectProperty,conflict,remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5573; sequence_match=0.0000,False,0.1858,False,top-3 avg score 0.1858 < final_threshold 0.7
ObjectProperty,action,remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5544; sequence_match=0.0000,False,0.1848,False,top-3 avg score 0.1848 < final_threshold 0.7
ObjectProperty,duty,is role of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5446; sequence_match=0.0000,False,0.1815,False,top-3 avg score 0.1815 < final_threshold 0.7
ObjectProperty,and,exclusive with,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5426; sequence_match=0.0000,False,0.1809,False,top-3 avg score 0.1809 < final_threshold 0.7
ObjectProperty,function,remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5389; sequence_match=0.0000,False,0.1796,False,top-3 avg score 0.1796 < final_threshold 0.7
ObjectProperty,obligation,remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5338; sequence_match=0.0000,False,0.1779,False,top-3 avg score 0.1779 < final_threshold 0.7
ObjectProperty,or,assignee,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5247; sequence_match=0.0000,False,0.1749,False,top-3 avg score 0.1749 < final_threshold 0.7
ObjectProperty,or,is exclusive with,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5130; sequence_match=0.0000,False,0.171,False,top-3 avg score 0.1710 < final_threshold 0.7
ObjectProperty,Only One,has part,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4948; sequence_match=0.0000,False,0.1649,False,top-3 avg score 0.1649 < final_threshold 0.7
ObjectProperty,and,rule of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4802; sequence_match=0.0000,False,0.1601,False,top-3 avg score 0.1601 < final_threshold 0.7
ObjectProperty,and,is role of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4681; sequence_match=0.0000,False,0.156,False,top-3 avg score 0.1560 < final_threshold 0.7
